grid,week,dateCap,Observers,Eartag,Fate_1,Weight,Sex,Repro_Male,Repro_Fem,Hindfoot,Fate_2,RHF_2,Weight_2,Fate_3,Weight_3,Fate_4,Weight_4,Maturity,Comments
Sulphur,2122,07-Jan-2018,"Michael, Yasmine, Noah",24139,11,1690,2,0,1,142,0,0,0,0,0,0,0,Adult,Did not collect hair sample on this hare
Sulphur,2122,07-Jan-2018,"Michael, Yasmine, Noah",23729,11,1710,2,0,1,143,0,0,0,0,0,0,0,Adult,"Collected hair samples for cortisol comparison: ~4cm sq each from left ear, right thigh, between shoulders"
Sulphur,2122,07-Jan-2018,"Michael, Yasmine, Noah",25013,9,1440,1,2,0,141,0,0,0,0,0,0,0,Adult,"Collected hair samples for cortisol comparison: ~4cm sq each from left ear, right thigh, between shoulders; juvenile penis"
Sulphur,2122,07-Jan-2018,"Michael, Yasmine, Noah",24528,11,1650,2,0,0,125,0,0,0,0,0,0,0,Adult,"Collected hair samples for cortisol comparison: ~4cm sq each from left ear, right thigh, between shoulders"
Sulphur,2122,07-Jan-2018,"Michael, Yasmine, Noah",24806,11,1600,2,0,1,0,0,0,0,0,0,0,0,,"Collected hair samples for cortisol comparison: ~4cm sq each from left ear, right thigh, between shoulders"
Sulphur,2122,07-Jan-2018,"Michael, Yasmine, Noah",24532,11,1320,1,0,0,135,0,0,0,0,0,0,0,Adult,"Collected hair samples for cortisol comparison: ~4cm sq each from left ear, right thigh, between shoulders"
Sulphur,2122,07-Jan-2018,"Michael, Yasmine, Noah",24091,11,1185,1,0,0,129,0,0,0,0,0,0,0,Adult,"Collected hair samples for cortisol comparison: ~4cm sq each from left ear, right thigh, between shoulders; juvenile penis"
Sulphur,2122,07-Jan-2018,"Michael, Yasmine, Noah",23710,11,1440,2,0,0,142,0,0,0,0,0,0,0,Adult,"Collected hair samples for cortisol comparison: ~4cm sq each from left ear, right thigh, between shoulders"
Sulphur,2122,07-Jan-2018,"Michael, Yasmine, Noah",24045,11,1780,2,0,0,141,0,0,0,0,0,0,0,Adult,"Collected hair samples for cortisol comparison: ~4cm sq each from left ear, right thigh, between shoulders"
Sulphur,2122,07-Jan-2018,"Michael, Yasmine, Noah",25137,11,1755,2,0,0,134,0,0,0,0,0,0,0,Adult,"Collected hair samples for cortisol comparison: ~4cm sq each from left ear, right thigh, between shoulders"
Sulphur,2122,07-Jan-2018,"Michael, Yasmine, Noah",24525,11,1740,2,0,0,142,0,0,0,0,0,0,0,Adult,"Collected hair samples for cortisol comparison: ~4cm sq each from left ear, right thigh, between shoulders"
Sulphur,2122,07-Jan-2018,"Michael, Yasmine, Noah",23230,11,1635,0,0,0,0,0,0,0,0,0,0,0,,"Collected hair samples for cortisol comparison: ~4cm sq each from left ear, right thigh, between shoulders"
Sulphur,722,11-Mar-1991,,12114,1,1780,1,1,0,140,1,140,1860,1,,0,,Adult,
Sulphur,722,11-Mar-1991,,12286,1,1630,1,1,0,133,1,140,1720,1,,0,,Adult,
Sulphur,722,11-Mar-1991,,12771,1,1360,1,1,0,137,1,135,1390,1,,0,,Juv,
Sulphur,722,11-Mar-1991,,13215,1,1400,1,1,0,127,1,128,1310,1,,0,,Adult,
Sulphur,722,11-Mar-1991,,14218,1,1570,2,0,1,124,1,131,1520,1,,0,,Adult,
Sulphur,722,11-Mar-1991,,14623,1,1770,2,0,1,146,1,145,1800,1,,0,,Adult,
Sulphur,722,11-Mar-1991,,14625,1,1660,1,1,0,133,0,,0,0,,0,,Adult,
Sulphur,722,11-Mar-1991,,14866,1,1430,1,1,0,131,1,133,1480,1,,0,,Adult,
Sulphur,722,11-Mar-1991,,15745,1,1420,1,1,0,135,1,132,1390,1,,0,,Adult,
Sulphur,722,11-Mar-1991,,15748,1,1510,1,1,0,140,1,0,1430,0,,0,,Adult,
Sulphur,722,11-Mar-1991,,16466,1,1450,2,0,1,138,1,132,1440,1,,0,,Adult,
Sulphur,722,11-Mar-1991,,16487,1,1550,2,0,1,140,1,141,1350,1,,0,,Adult,
Sulphur,722,11-Mar-1991,,16610,1,1620,1,1,0,139,0,,0,0,,0,,Adult,
Sulphur,722,11-Mar-1991,,16611,1,1490,1,1,0,137,1,0,1520,1,,0,,Adult,
Sulphur,722,11-Mar-1991,,16870,1,1440,1,1,0,136,1,125,1460,1,,0,,Adult,
Sulphur,722,11-Mar-1991,,17108,1,1650,1,1,0,147,1,143,1560,1,,0,,Adult,
Sulphur,722,11-Mar-1991,,17178,1,1450,1,1,0,136,1,135,1420,1,,0,,Adult,
Sulphur,722,11-Mar-1991,,17226,1,1600,2,0,1,137,1,137,1530,1,,0,,Adult,
Sulphur,722,11-Mar-1991,,17647,1,1460,2,0,1,132,1,132,1460,1,,0,,Adult,
Sulphur,722,11-Mar-1991,,17649,1,1410,1,1,0,134,1,0,1370,1,,0,,Adult,
Sulphur,722,11-Mar-1991,,17703,1,1270,2,0,1,131,0,,0,0,,0,,Juv,
Sulphur,722,11-Mar-1991,,17782,2,1560,2,0,1,133,0,,0,0,,0,,Adult,
Sulphur,722,11-Mar-1991,,17783,2,1330,1,1,0,135,0,,0,0,,0,,Juv,
Sulphur,722,11-Mar-1991,,17784,2,1430,2,0,1,136,5,0,1380,0,,0,,Adult,
Sulphur,722,11-Mar-1991,,17785,2,1280,1,2,0,131,1,0,1270,1,,0,,Juv,
Sulphur,722,11-Mar-1991,,17786,2,1140,2,0,1,131,0,,0,0,,0,,Juv,
Sulphur,722,11-Mar-1991,,17787,2,1430,1,1,0,135,1,0,1350,1,,0,,Adult,
Sulphur,722,11-Mar-1991,,17795,2,1640,2,0,1,141,1,137,1500,1,,0,,Adult,
Sulphur,722,11-Mar-1991,,17796,2,1130,1,2,0,129,1,129,1150,1,,0,,Juv,
Sulphur,722,11-Mar-1991,,17797,2,1420,1,2,0,137,1,137,1290,1,,0,,Adult,
Sulphur,722,11-Mar-1991,,18134,1,1560,1,2,0,138,0,,0,0,,0,,Adult,
Sulphur,722,11-Mar-1991,,18301,1,1550,2,0,1,143,1,0,1540,0,,0,,Adult,
Sulphur,722,11-Mar-1991,,18314,2,1460,1,1,0,132,1,0,1460,5,,0,,Adult,
Sulphur,722,11-Mar-1991,,18315,2,1310,1,1,0,135,0,,0,0,,0,,Juv,
Sulphur,722,11-Mar-1991,,18320,2,1500,1,1,0,134,1,136,1380,1,,0,,Adult,
Sulphur,722,11-Mar-1991,,18321,2,1420,1,1,0,138,1,0,1290,0,,0,,Adult,
Sulphur,722,11-Mar-1991,,18322,2,1390,2,0,1,132,1,130,1350,1,,0,,Juv,
Sulphur,722,11-Mar-1991,,18325,1,1400,2,0,1,129,1,128,1390,1,,0,,Adult,
Sulphur,722,11-Mar-1991,,18326,2,1570,2,0,1,135,1,136,1580,1,,0,,Adult,
Sulphur,722,11-Mar-1991,,18327,2,1290,1,2,0,138,1,141,1240,1,,0,,Juv,
Sulphur,722,11-Mar-1991,,18338,2,1500,1,1,0,129,0,,0,0,,0,,Adult,
Sulphur,722,11-Mar-1991,,18461,1,1430,1,1,0,130,1,131,1380,1,,0,,Adult,
Sulphur,722,11-Mar-1991,,18926,1,1620,2,0,1,136,1,135,1570,1,,0,,Adult,
Sulphur,722,11-Mar-1991,,18951,1,1540,2,0,1,128,1,126,1570,1,,0,,Adult,
Sulphur,728,22-Apr-1991,,12114,11,1585,1,1,0,140,0,,0,0,,0,,Adult,
Sulphur,728,22-Apr-1991,,12286,11,1200,1,1,0,137,0,,0,0,,0,,Adult,
Sulphur,728,22-Apr-1991,,12503,11,1400,2,0,1,140,0,,0,0,,0,,Adult,
Sulphur,728,22-Apr-1991,,13215,11,1210,1,1,0,129,0,,0,0,,0,,Adult,
Sulphur,728,22-Apr-1991,,14218,11,1090,2,0,1,128,0,,0,0,,0,,Adult,
Sulphur,728,22-Apr-1991,,14625,11,1440,1,1,0,136,0,,0,0,,0,,Adult,
Sulphur,728,22-Apr-1991,,15745,11,1335,1,1,0,134,0,,0,0,,0,,Adult,
Sulphur,728,22-Apr-1991,,15748,11,1250,1,1,0,138,0,,0,0,,0,,Adult,
Sulphur,728,22-Apr-1991,,17108,11,1360,1,1,0,137,0,,0,0,,0,,Adult,
Sulphur,728,22-Apr-1991,,17226,11,1485,2,0,1,137,0,,0,0,,0,,Adult,
Sulphur,728,22-Apr-1991,,17367,11,1650,2,0,1,131,0,,0,0,,0,,Adult,
Sulphur,728,22-Apr-1991,,17649,11,1080,1,1,0,133,0,,0,0,,0,,Adult,
Sulphur,728,22-Apr-1991,,18301,11,1350,2,0,1,140,0,,0,0,,0,,Adult,
Sulphur,728,22-Apr-1991,,18321,11,1250,1,1,0,137,0,,0,0,,0,,Adult,
Sulphur,728,22-Apr-1991,,18322,11,1290,2,0,1,132,0,,0,0,,0,,Adult,
Sulphur,728,22-Apr-1991,,18327,11,1050,1,1,0,136,0,,0,0,,0,,Adult,
Sulphur,728,22-Apr-1991,,18461,11,1235,1,1,0,128,0,,0,0,,0,,Adult,
Sulphur,728,22-Apr-1991,,19143,9,1190,1,1,0,136,0,,0,0,,0,,Adult,
Sulphur,728,22-Apr-1991,,19512,11,1430,2,0,1,141,0,,0,0,,0,,Adult,
Sulphur,730,06-May-1991,,12114,1,1460,1,1,0,138,1,138,1480,0,,0,,Adult,
Sulphur,730,06-May-1991,,12503,1,1450,2,0,1,140,0,0,0,0,,0,,Adult,
Sulphur,730,06-May-1991,,14218,1,1530,2,0,1,130,0,0,0,0,,0,,Adult,
Sulphur,730,06-May-1991,,14625,1,1360,1,1,0,135,0,,0,0,,0,,Adult,
Sulphur,730,06-May-1991,,15459,1,1540,2,0,1,140,0,0,0,0,,0,,Adult,
Sulphur,730,06-May-1991,,15745,1,1060,1,1,0,134,0,0,0,0,,0,,Adult,
Sulphur,730,06-May-1991,,15748,1,1210,1,1,0,129,1,138,1200,0,,0,,Adult,
Sulphur,730,06-May-1991,,15749,1,1100,1,1,0,131,0,,0,0,,0,,Adult,
Sulphur,730,06-May-1991,,16401,2,1570,2,0,1,142,0,0,0,0,,0,,Adult,
Sulphur,730,06-May-1991,,16580,1,1370,1,1,0,137,0,0,0,0,,0,,Adult,
Sulphur,730,06-May-1991,,17108,1,1340,1,1,0,143,1,,1330,0,,0,,Adult,
Sulphur,730,06-May-1991,,17649,1,1210,1,1,0,133,0,,0,0,,0,,Adult,
Sulphur,730,06-May-1991,,18322,1,1240,2,0,1,132,0,,0,0,,0,,Adult,
Sulphur,730,06-May-1991,,18327,1,1210,1,1,0,137,1,140,1370,0,,0,,Adult,
Sulphur,730,06-May-1991,,18461,1,1240,1,1,0,128,1,129,1230,0,,0,,Adult,
Sulphur,730,06-May-1991,,19144,2,1410,1,1,0,135,0,,0,0,,0,,Adult,
Sulphur,730,06-May-1991,,19145,2,1450,2,0,1,135,0,,0,0,,0,,Adult,
Sulphur,730,06-May-1991,,19146,2,1150,1,1,0,132,1,129,1120,0,,0,,Adult,
Sulphur,730,06-May-1991,,19512,1,1500,2,0,1,140,0,0,0,0,,0,,Adult,
Sulphur,733,27-May-1991,,15745,1,1080,1,1,0,131,1,132,1040,0,,0,,Adult,
Sulphur,733,27-May-1991,,16580,1,1190,1,1,0,137,1,138,1220,0,,0,,Adult,
Sulphur,733,27-May-1991,,17782,1,1360,2,0,1,135,0,,0,0,,0,,Adult,
Sulphur,733,27-May-1991,,18321,1,1240,1,1,0,133,0,,0,0,,0,,Adult,
Sulphur,733,27-May-1991,,18322,1,1470,2,0,3,127,1,128,1500,0,,0,,Adult,
Sulphur,733,27-May-1991,,18338,1,1320,1,1,0,137,0,,0,0,,0,,Adult,
Sulphur,733,27-May-1991,,18461,1,1250,1,1,0,128,0,,0,0,,0,,Adult,
Sulphur,733,27-May-1991,,19512,1,1730,2,0,3,133,0,,0,0,,0,,Adult,
Sulphur,701,15-Oct-1990,,12114,11,1710,1,2,0,139,0,,0,0,,0,,Adult,
Sulphur,701,15-Oct-1990,,12166,11,1660,1,2,0,0,0,,0,0,,0,,Adult,
Sulphur,701,15-Oct-1990,,12342,5,1550,1,2,0,0,0,,0,0,,0,,Adult,
Sulphur,701,15-Oct-1990,,12695,5,1500,1,2,0,0,0,,0,0,,0,,Adult,
Sulphur,701,15-Oct-1990,,12765,11,1910,1,2,0,134,0,,0,0,,0,,Adult,
Sulphur,701,15-Oct-1990,,13984,12,1500,1,2,0,0,0,,0,0,,0,,Adult,
Sulphur,701,15-Oct-1990,,14179,11,1590,1,2,0,141,0,,0,0,,0,,Adult,
Sulphur,701,15-Oct-1990,,14180,11,1710,2,0,1,137,0,,0,0,,0,,Adult,
Sulphur,701,15-Oct-1990,,14252,11,1850,1,2,0,128,0,,0,0,,0,,Adult,
Sulphur,701,15-Oct-1990,,14866,11,1590,1,2,0,137,0,,0,0,,0,,Adult,
Sulphur,701,15-Oct-1990,,14869,12,1600,2,0,3,0,0,,0,0,,0,,Adult,
Sulphur,701,15-Oct-1990,,15744,11,1480,1,2,0,134,0,,0,0,,0,,Adult,
Sulphur,701,15-Oct-1990,,15800,11,1610,1,2,0,0,0,,0,0,,0,,Adult,
Sulphur,701,15-Oct-1990,,16518,9,1450,2,0,1,135,0,,0,0,,0,,Adult,
Sulphur,701,15-Oct-1990,,16544,9,1350,1,2,0,136,0,,0,0,,0,,Juv,
Sulphur,701,15-Oct-1990,,16697,11,1610,1,2,0,136,0,,0,0,,0,,Adult,
Sulphur,701,15-Oct-1990,,16811,11,1600,1,2,0,135,0,,0,0,,0,,Adult,
Sulphur,701,15-Oct-1990,,17107,11,1530,1,2,0,136,0,,0,0,,0,,Adult,
Sulphur,701,15-Oct-1990,,17108,11,1550,1,2,0,146,0,,0,0,,0,,Adult,
Sulphur,701,15-Oct-1990,,17226,11,1875,2,0,1,135,0,,0,0,,0,,Adult,
Sulphur,701,15-Oct-1990,,18648,11,1270,1,2,0,130,0,,0,0,,0,,Juv,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3109,2,1225,2,0,1,139,0,0,0,0,,0,,Juv,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3111,2,1050,1,2,0,124,0,0,0,0,,0,,Juv,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3112,2,1350,1,2,0,142,1,0,1350,1,,0,,Juv,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3114,2,1210,1,2,0,134,1,0,1210,1,,0,,Juv,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3116,2,1420,2,0,1,143,0,0,0,0,,0,,Adult,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3118,2,1330,2,0,1,136,5,0,0,0,,0,,Juv,dead in trap at second check
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3061,1,1730,2,0,1,141,1,0,1710,1,,0,,Adult,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3119,2,1340,1,2,0,138,1,0,1275,1,,0,,Juv,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",2718,1,1720,2,0,1,146,1,0,1680,0,,0,,Adult,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3120,2,1445,1,2,0,136,1,0,1405,1,,0,,Adult,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3121,2,1525,2,0,1,137,1,0,1530,1,,0,,Adult,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3122,2,1680,2,0,1,147,1,0,1735,1,,0,,Adult,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3123,2,1580,2,0,1,139,1,0,1575,1,,0,,Adult,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3064,1,1405,1,2,0,134,1,0,1395,1,,0,,Adult,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3124,2,1670,1,2,0,143,1,0,1705,0,,0,,Adult,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",2550,5,0,0,0,0,0,0,0,0,0,,0,,,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",28391,1,1830,2,0,1,137,1,0,1760,1,,0,,Adult,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3125,2,1370,1,2,0,142,1,0,1310,1,,0,,Juv,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3151,2,1260,1,2,0,139,1,0,1240,1,,0,,Juv,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",2218,1,1570,2,0,1,142,1,0,1565,1,,0,,Adult,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",28392,1,1560,1,2,0,137,1,0,1590,1,,0,,Adult,Lynx rolled trap about 5m - bunny okay.
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3152,2,1250,2,0,1,136,1,0,1285,1,,0,,Juv,"Lynx rolled trap about 4 m- bunny still okay. Lynx waited for me to release hare, so I scared it away and waited a while before releasing hare in opposite direction and away from the trap site."
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3153,2,1530,2,0,1,134,5,0,0,0,,0,,Adult,Lynx rolled trap about 6 m - bunny still okay on day 1. on day 2 bunny dead in trap despite a shot of glucose.
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3005,1,1400,1,2,0,132,1,0,1430,1,,0,,Adult,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3007,2,1460,2,0,1,138,1,0,1320,1,,0,,Adult,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3008,2,1590,2,0,1,135,1,0,1530,1,,0,,Adult,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",2565,1,0,1,2,0,145,0,0,0,0,,0,,,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3009,2,1370,2,0,1,139,1,0,1440,0,,0,,Juv,unsure of sex
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3010,2,1250,1,2,0,135,1,0,1220,1,,0,,Juv,check sex carefully next time
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",2881,1,1600,2,0,1,139,1,0,1600,1,,0,,Adult,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3011,2,1240,1,2,0,134,1,0,1240,1,,0,,Juv,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",2741,1,1670,2,0,1,139,1,0,1700,1,,0,,Adult,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3012,2,1310,2,0,1,138,1,0,1325,1,,0,,Juv,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3003,1,1560,1,2,0,135,1,0,1520,1,,0,,Adult,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",2880,1,1810,2,0,1,149,1,0,1735,1,,0,,Adult,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3053,1,1630,1,2,0,140,0,0,0,0,,0,,Adult,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3154,2,1535,2,0,1,140,1,0,1545,0,,0,,Adult,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3155,2,1390,1,2,0,134,1,0,1420,0,,0,,Juv,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3156,2,1205,1,2,0,130,1,0,0,0,,0,,Juv,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3157,2,1040,1,2,0,123,0,0,0,0,,0,,Juv,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3013,2,1090,2,0,1,126,1,0,1010,0,,0,,Juv,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3014,2,1210,2,0,1,123,0,0,0,0,,0,,Juv,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3015,2,1410,2,0,1,140,1,0,1360,0,,0,,Adult,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3165,2,1420,1,2,1,132,1,0,1380,0,,0,,Adult,RHF = left hind foot in this case- broken nail. Tag changed to 3165 april2007 because old one(3016) ripped out.
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3158,2,1375,2,0,1,147,0,0,0,0,,0,,Juv,
Sulphur,1537,27-Oct-2006,"Liz Hofer, Todd Heakes",3018,2,1050,1,2,0,129,0,0,0,0,,0,,Juv,
Sulphur,1661,11-Mar-2009,"Libby Anderson, Liz Hofer",3227,1,1385,1,2,0,131,1,0,0,0,,0,,Juv,Lynx rolled trap over and over and chewed off tip of hare's ear at Ck1. Healed later.
Sulphur,1661,11-Mar-2009,"Libby Anderson, Liz Hofer",3230,1,1350,2,0,1,136,1,0,1290,1,,0,,Juv,Lynx rolled trap at Ck2. Capture 3 was afternoon set.
Sulphur,1661,11-Mar-2009,"Libby Anderson, Liz Hofer",3034,1,1330,2,0,1,134,1,0,1385,1,,1,,Juv,1355@Ck3
Sulphur,1661,11-Mar-2009,"Libby Anderson, Liz Hofer",3228,1,1260,2,0,1,133,1,0,1248,0,,0,,Juv,
Sulphur,1661,11-Mar-2009,"Libby Anderson, Liz Hofer",3132,1,1305,1,2,0,135,1,0,1270,1,,0,,Juv,1300@Ck3
Sulphur,1661,11-Mar-2009,"Libby Anderson, Liz Hofer",3167,1,1300,1,2,0,132,1,0,1300,0,,0,,Juv,Lynx rolled trap at Ck2.
Sulphur,1661,11-Mar-2009,"Libby Anderson, Liz Hofer",3427,1,1290,2,0,1,134,1,0,1280,1,,0,,Juv,
Sulphur,1661,11-Mar-2009,"Libby Anderson, Liz Hofer",3169,1,1295,2,0,1,129,1,0,1205,1,,1,,Juv,bloody mouth;1140g@Ck3; went  directly from T4 to T6
Sulphur,1661,11-Mar-2009,"Libby Anderson, Liz Hofer",3254,1,1320,2,0,0,134,1,0,1320,0,,0,,Juv,Lynx dug under and around trap.
Sulphur,1661,11-Mar-2009,"Libby Anderson, Liz Hofer",3255,1,1070,2,0,1,124,1,0,1040,0,,0,,Juv,
Sulphur,1661,11-Mar-2009,"Libby Anderson, Liz Hofer",3166,1,1425,2,0,1,140,1,0,1405,1,,0,,Adult,1338@Ck3
Sulphur,1661,11-Mar-2009,"Libby Anderson, Liz Hofer",3029,1,1325,1,1,0,135,1,0,1305,1,,0,,Juv,1275@Ck3
Sulphur,1661,11-Mar-2009,"Libby Anderson, Liz Hofer",3121,1,1592,2,0,1,139,1,0,1550,1,,0,,Adult,1580g@Ck3
Sulphur,1661,11-Mar-2009,"Libby Anderson, Liz Hofer",3256,1,1367,2,0,1,133,1,0,1395,0,,0,,Juv,
Sulphur,1661,11-Mar-2009,"Libby Anderson, Liz Hofer",3430,1,1362,2,0,1,134,1,0,1450,1,,1,,Juv,Lynx rolled trap. Capture 4 was in afternoon Day .
Sulphur,2183,10-Mar-2019,Nolan,25267,9,0,2,0,0,131,0,0,0,0,0,0,0,,
Sulphur,2183,10-Mar-2019,Nolan,25269,9,0,1,0,0,128,0,0,0,0,0,0,0,,
Sulphur,1640,15-Oct-2008,"Libby Anderson, Liz Hofer",3427,1,1400,2,0,1,137,1,0,1370,1,,0,,Adult,ck3=1375g
Sulphur,1640,15-Oct-2008,"Libby Anderson, Liz Hofer",3251,2,1025,1,2,0,120,1,0,980,1,,0,,Juv,ck3=960g
Sulphur,1640,15-Oct-2008,"Libby Anderson, Liz Hofer",3252,2,1340,2,0,1,133,0,0,0,0,,0,,Juv,
Sulphur,1640,15-Oct-2008,"Libby Anderson, Liz Hofer",3253,2,1240,1,2,0,132,0,0,0,0,,0,,Juv,
Sulphur,1640,15-Oct-2008,"Libby Anderson, Liz Hofer",3254,2,1360,1,2,0,137,1,0,1355,1,,0,,Juv,ck3=1325g
Sulphur,1640,15-Oct-2008,"Libby Anderson, Liz Hofer",3175,1,1475,1,2,0,141,1,0,1575,1,,0,,Adult,ck3=1515g
Sulphur,1640,15-Oct-2008,"Libby Anderson, Liz Hofer",3430,1,1675,2,0,1,135,1,0,1570,0,,0,,Adult,
Sulphur,1640,15-Oct-2008,"Libby Anderson, Liz Hofer",3255,2,960,2,0,1,120,1,0,1005,0,,0,,Juv,
Sulphur,1640,15-Oct-2008,"Libby Anderson, Liz Hofer",3029,1,1440,1,2,0,140,1,0,1445,0,,0,,Adult,
Sulphur,1640,15-Oct-2008,"Libby Anderson, Liz Hofer",3256,2,1430,2,0,1,133,1,0,1410,1,,0,,Adult,ck3=1420g
Sulphur,1640,15-Oct-2008,"Libby Anderson, Liz Hofer",3257,2,1450,2,0,1,141,1,0,1475,0,,0,,Adult,
Sulphur,1640,15-Oct-2008,"Libby Anderson, Liz Hofer",3508,1,1550,1,2,0,139,1,0,1560,0,,0,,Adult,
Sulphur,1640,15-Oct-2008,"Libby Anderson, Liz Hofer",3258,2,1590,2,0,1,139,1,0,1600,1,,0,,Adult,"big patch of pitch at the shoulder; preventing winter fur from growing in - patch is brown, rest of body is already white; ck3=1535g"
Sulphur,1640,15-Oct-2008,"Libby Anderson, Liz Hofer",3226,2,1185,1,2,0,133,1,0,1195,1,,0,,Juv,ck3=1115g
Sulphur,1640,15-Oct-2008,"Libby Anderson, Liz Hofer",3227,2,1393,1,2,0,133,1,0,1380,1,,0,,Juv,ck3=1355g
Sulphur,1640,15-Oct-2008,"Libby Anderson, Liz Hofer",3167,1,1455,1,2,0,135,1,0,1407,1,,0,,Adult,ck3=1445g
Sulphur,1640,15-Oct-2008,"Libby Anderson, Liz Hofer",3228,2,1158,2,0,1,134,1,0,1107,1,,0,,Juv,ck3=1090g
Sulphur,1640,15-Oct-2008,"Libby Anderson, Liz Hofer",3132,1,1375,1,2,0,137,1,0,1407,1,,0,,Juv,ck3=1365g
Sulphur,1640,15-Oct-2008,"Libby Anderson, Liz Hofer",3166,1,1480,2,0,1,144,1,0,1475,1,,0,,Adult,
Sulphur,1640,15-Oct-2008,"Libby Anderson, Liz Hofer",3229,2,1265,1,2,0,132,1,0,1270,0,,0,,Juv,
Sulphur,1640,15-Oct-2008,"Libby Anderson, Liz Hofer",3121,1,1625,2,0,1,138,1,0,1665,1,,0,,Adult,ck3=1690g
Sulphur,1640,15-Oct-2008,"Libby Anderson, Liz Hofer",3034,1,1445,2,0,1,138,1,0,1450,1,,0,,Adult,ck3=1400g
Sulphur,1640,15-Oct-2008,"Libby Anderson, Liz Hofer",3230,2,1390,2,0,1,135,1,0,1465,1,,0,,Juv,ck3=1461g
Sulphur,1640,15-Oct-2008,"Libby Anderson, Liz Hofer",3231,2,1519,2,0,1,140,1,0,1470,0,,0,,Adult,
Sulphur,1640,15-Oct-2008,"Libby Anderson, Liz Hofer",3259,2,855,1,2,0,121,0,0,0,0,,0,,Juv,
Sulphur,1609,14-Mar-2008,"Liz Hofer, Libby Anderson",3027,1,1280,1,2,0,135,1,0,1250,1,,0,,Juv,Top of ear bitten off by Lynx. Trap rollrd about 4 m from set site. Bunny okay. Wgt @ Ck3= 1235g
Sulphur,1609,14-Mar-2008,"Liz Hofer, Libby Anderson",3427,2,1245,2,0,1,133,1,0,1160,1,,0,,Juv,wgt @ Ck3= 1155g
Sulphur,1609,14-Mar-2008,"Liz Hofer, Libby Anderson",3508,1,1500,1,2,0,136,1,0,1485,1,,0,,Adult,wgt @ Ck3= 1500g
Sulphur,1609,14-Mar-2008,"Liz Hofer, Libby Anderson",3032,1,1310,2,0,1,140,1,0,1260,1,,0,,Juv,
Sulphur,1609,14-Mar-2008,"Liz Hofer, Libby Anderson",3428,2,1455,2,0,1,137,1,0,1435,1,,0,,Adult,wgt @ Ck3= 1360. Head wound from day2 already looks better.
