tbl2_grids.id_grid,grid,tbl3_weeks.id_week,tbl3_weeks.id_grid,dateCap,week,id_hare,tbl4_hare.id_week,EartagLetter,Eartag,Sex,Repro_Male,Repro_Fem,Weight,Hindfoot,RHF_2,Weight_2,Weight_3,Weight_4,Fecal_VialCK1,Fecal_VialCK2,Fecal_VialCK3,Fecal_VialCK4,FecalTimeCK1,FecalTimeCK2,FecalTimeCK3,FecalTimeCK4
63,Kloo,1377,63,23-Nov-1981,237,23807,1377,,7285,2,0,1,1660,133,,1885,,,,,,,,,,
63,Kloo,1377,63,23-Nov-1981,237,23796,1377,,7239,2,0,1,1750,134,,1545,,,,,,,,,,
63,Kloo,1377,63,23-Nov-1981,237,23783,1377,,7237,1,2,0,1490,131,,0,,,,,,,,,,
63,Kloo,1377,63,23-Nov-1981,237,23720,1377,,6714,1,2,0,2085,151,,0,,,,,,,,,,
63,Kloo,1377,63,23-Nov-1981,237,23694,1377,,6221,2,0,1,1600,126,,1420,,,,,,,,,,
63,Kloo,1377,63,23-Nov-1981,237,23991,1377,,9161,1,2,0,1580,140,,1760,,,,,,,,,,
63,Kloo,1377,63,23-Nov-1981,237,23469,1377,,4687,2,0,1,1450,132,,1635,,,,,,,,,,
63,Kloo,1377,63,23-Nov-1981,237,23072,1377,,2281,1,2,0,1500,133,,1760,,,,,,,,,,
63,Kloo,1377,63,23-Nov-1981,237,22995,1377,,1945,1,2,0,1650,132,,1860,,,,,,,,,,
63,Kloo,1377,63,23-Nov-1981,237,23842,1377,,8163,2,0,1,1860,136,,0,,,,,,,,,,
63,Kloo,1377,63,23-Nov-1981,237,23660,1377,,5919,1,2,0,1470,136,,0,,,,,,,,,,
63,Kloo,1377,63,23-Nov-1981,237,24003,1377,,9591,1,2,0,1400,127,,0,,,,,,,,,,
63,Kloo,1377,63,23-Nov-1981,237,23857,1377,,8272,1,2,0,1390,138,,1635,,,,,,,,,,
63,Kloo,1377,63,23-Nov-1981,237,23968,1377,,8785,2,0,1,1800,142,,1495,,,,,,,,,,
63,Kloo,1377,63,23-Nov-1981,237,24006,1377,,9631,2,0,1,1615,137,,1570,,,,,,,,,,
63,Kloo,1377,63,23-Nov-1981,237,24005,1377,,9630,1,2,0,1580,136,,1835,,,,,,,,,,
63,Kloo,1377,63,23-Nov-1981,237,24004,1377,,9594,2,0,1,1370,127,,0,,,,,,,,,,
63,Kloo,1377,63,23-Nov-1981,237,23978,1377,,8819,1,2,0,1810,139,,0,,,,,,,,,,
63,Kloo,1377,63,23-Nov-1981,237,23957,1377,,8669,1,2,0,1800,133,,1495,,,,,,,,,,
63,Kloo,1377,63,23-Nov-1981,237,23897,1377,,8317,2,0,1,1620,129,,0,,,,,,,,,,
63,Kloo,1377,63,23-Nov-1981,237,23936,1377,,8534,2,0,1,1750,136,,1420,,,,,,,,,,
63,Kloo,1377,63,23-Nov-1981,237,23919,1377,,8527,2,0,1,1150,133,,1485,,,,,,,,,,
63,Kloo,1377,63,23-Nov-1981,237,23870,1377,,8308,2,0,1,1440,132,,0,,,,,,,,,,
63,Kloo,1377,63,23-Nov-1981,237,23911,1377,,8408,2,0,1,1800,141,,1570,,,,,,,,,,
63,Kloo,1377,63,23-Nov-1981,237,23955,1377,,8541,1,2,0,1625,131,,1445,,,,,,,,,,
63,Kloo,1377,63,23-Nov-1981,237,23884,1377,,8313,2,0,1,1875,138,,1695,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22093,1824,,7540,1,2,,1570,142,,,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22102,1824,,7569,1,2,,1350,133,,,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22111,1824,,7589,2,,1,1580,130,,1565,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22149,1824,,8629,2,,1,1010,122,,1060,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22170,1824,,8640,1,2,,1340,133,,1410,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22201,1824,,8794,2,,1,1340,135,,1320,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22305,1824,,9115,1,2,,1460,143,,1470,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22251,1824,,8988,1,2,,1330,133,,1310,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22283,1824,,9038,1,2,,1365,139,,,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22316,1824,,9321,2,,1,1300,139,,1250,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,21253,1824,,4347,1,2,,1430,141,,1385,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22076,1824,,7530,1,2,,1430,128,,1415,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22214,1824,,8795,2,,1,1390,134,,1420,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22055,1824,,7263,1,2,,1760,136,,,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22025,1824,,7205,2,,1,1380,125,,1190,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,21972,1824,,6830,2,,1,1655,135,,,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,21965,1824,,6829,2,,1,1755,134,,1635,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,21956,1824,,6828,1,2,,1630,133,,1590,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,21922,1824,,6613,2,,1,1450,134,,1520,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,21904,1824,,6484,1,2,,1330,133,,1240,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,21849,1824,,5918,1,2,,1560,136,,,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,21804,1824,,5852,1,2,,1450,135,,,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,21552,1824,,4699,1,2,,1530,137,,1460,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,21270,1824,,4353,1,2,,1535,139,,,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,20859,1824,,573,2,,1,1420,128,,,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27633,1471,,9224,2,0,1,1550,127,,0,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,21281,1824,,4355,1,2,,1440,138,,,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14741,1638,,8168,2,0,1,1660,143,,1570,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14509,1638,,6712,2,0,1,1710,135,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14540,1638,,6727,1,2,0,1610,135,,1545,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14561,1638,,6752,1,2,0,1740,129,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14598,1638,,6898,2,0,1,1825,136,,1840,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14607,1638,,6939,1,2,0,1560,137,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14633,1638,,7066,2,0,1,1535,134,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14642,1638,,7095,2,0,1,1720,137,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14702,1638,,7952,1,2,0,1460,131,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,26246,1471,,5228,2,0,1,1760,141,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14730,1638,,8162,2,0,1,1710,140,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14368,1638,,5649,1,2,0,1510,137,,1470,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14784,1638,,8325,1,2,0,1340,118,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14808,1638,,8436,2,0,1,1470,144,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14831,1638,,8681,1,2,0,1560,135,,1495,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14867,1638,,9044,1,2,0,1490,129,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14871,1638,,9049,2,0,1,1360,124,,1310,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14901,1638,,9374,2,0,1,2070,146,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14907,1638,,9377,1,2,0,1740,139,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14909,1638,,9378,2,0,1,1460,135,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14725,1638,,8161,1,2,0,1590,135,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,13790,1638,,2725,2,0,1,1600,146,,1740,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,25504,1471,,3573,1,2,0,1000,133,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,25389,1471,,3437,2,0,1,1650,135,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,24914,1471,,2393,1,2,0,1670,135,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,24821,1471,,2218,1,2,0,1440,133,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,24803,1471,,2215,2,0,1,1680,132,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,24777,1471,,2128,1,2,0,1750,136,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,13627,1638,,2276,1,2,0,1660,140,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,13667,1638,,2410,1,2,0,1635,133,,1720,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14479,1638,,6698,2,0,1,1860,133,,1915,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,13753,1638,,2446,2,0,1,1725,137,,1890,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14414,1638,,5879,2,0,1,1760,137,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,13808,1638,,2758,2,0,1,1825,139,,1790,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,13841,1638,,2768,2,0,1,1470,125,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,13876,1638,,2831,1,2,0,1610,131,,1495,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,13896,1638,,2832,2,0,1,1825,135,,2115,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,13916,1638,,2975,2,0,1,1510,126,,1615,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14011,1638,,3589,1,2,0,1635,133,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14038,1638,,3746,1,2,0,1410,135,,1540,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14178,1638,,4774,2,0,1,1795,138,,1820,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14920,1638,,9550,1,2,0,1410,132,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,13706,1638,,2439,1,2,0,2110,147,,0,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22373,1824,,9644,1,2,,1300,137,,,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14916,1638,,9548,1,2,0,1495,132,,1445,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22319,1824,,9322,2,,1,980,133,,,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22380,1824,,9681,2,,1,1530,137,,1610,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22333,1824,,9384,2,,1,1240,137,,,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22379,1824,,9664,1,2,,1245,129,,,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22378,1824,,9663,2,,1,1240,129,,,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22377,1824,,9662,2,,1,1365,138,,,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22376,1824,,9661,1,2,,1235,129,,,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27651,1471,,9243,1,2,0,1425,126,,0,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22374,1824,,9645,1,2,,1310,133,,,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22382,1824,,9683,1,2,,1630,146,,1060,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22371,1824,,9643,1,2,,1360,128,,,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22370,1824,,9642,2,,1,1240,134,,,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22369,1824,,9641,2,,1,1240,137,,,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22368,1824,,9640,1,2,,1210,133,,,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22363,1824,,9478,1,2,,1580,138,,1120,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22359,1824,,9475,1,2,,1135,133,,,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22355,1824,,9474,2,,1,1430,138,,1410,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22351,1824,,9471,2,,1,1170,138,,,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22347,1824,,9468,2,,1,1030,132,,990,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22375,1824,,9646,1,2,,1370,137,,1370,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14936,1638,,9651,1,2,0,1385,125,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,26321,1471,,5331,2,0,1,2100,152,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14922,1638,,9555,2,0,1,1475,133,,1590,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14925,1638,,9556,1,2,0,1275,135,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14926,1638,,9558,2,0,1,1460,134,,1640,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14927,1638,,9559,1,2,0,1500,143,,1615,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14928,1638,,9563,2,0,1,1710,142,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14929,1638,,9567,1,2,0,1535,136,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14932,1638,,9568,1,2,0,1210,132,,0,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22381,1824,,9682,1,2,,1330,136,,1365,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14935,1638,,9593,2,0,1,1340,135,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14919,1638,,9549,1,2,0,1220,125,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14938,1638,,9652,2,0,1,1570,139,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,49544,1638,,4784,0,0,0,2015,0,0,0,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22397,1824,,9700,1,2,,1400,142,,,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22396,1824,,9699,2,,1,1535,142,,,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22395,1824,,9698,2,,1,1660,137,,,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22391,1824,,9697,2,,1,1370,137,,,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22389,1824,,9696,2,,1,1170,132,,,,,,,,,,,,
62,Grizzly,1824,62,23-Nov-1981,237,22388,1824,,9684,2,,1,1130,129,,,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27824,1471,,9715,2,0,1,1180,118,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,14933,1638,,9592,1,2,0,1640,137,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27737,1471,,9585,1,2,0,1325,125,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27776,1471,,9665,1,2,0,1105,121,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27775,1471,,9660,1,2,0,1510,139,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27774,1471,,9659,1,2,0,1340,134,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27773,1471,,9658,2,0,1,1440,137,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27772,1471,,9657,2,0,1,1290,134,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27770,1471,,9656,2,0,1,1430,129,,1350,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27769,1471,,9655,2,0,1,1530,143,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27768,1471,,9654,2,0,1,1680,134,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,26422,1471,,5551,2,0,1,1760,138,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27758,1471,,9627,1,2,0,1230,127,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27784,1471,,9668,1,2,0,1180,127,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27719,1471,,9276,2,0,1,1365,126,,1300,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27712,1471,,9267,1,2,0,1430,130,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27708,1471,,9266,2,0,1,1300,133,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27688,1471,,9257,1,2,0,1360,132,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27684,1471,,9256,2,0,1,1580,136,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27669,1471,,9249,1,2,0,1460,137,,1380,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27665,1471,,9247,1,2,0,1430,136,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,26141,1471,,5111,2,0,1,1750,132,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27654,1471,,9244,2,0,1,1470,132,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27767,1471,,9653,2,0,1,1530,131,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27803,1471,,9703,1,2,0,1140,123,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27823,1471,,9714,1,2,0,1455,130,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27822,1471,,9713,2,0,1,1280,128,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27821,1471,,9712,1,2,0,1505,138,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27820,1471,,9711,1,2,0,1630,133,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27817,1471,,9710,2,0,1,1300,127,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27816,1471,,9709,1,2,0,1450,136,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27813,1471,,9708,2,0,1,1500,130,,1400,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27809,1471,,9707,1,2,0,1040,130,,1080,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27808,1471,,9706,1,2,0,1100,130,,1130,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27782,1471,,9666,1,2,0,1430,142,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27804,1471,,9704,1,2,0,1410,132,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27783,1471,,9667,1,2,0,1355,131,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27802,1471,,9702,2,0,1,1490,137,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27801,1471,,9701,1,2,0,1330,130,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27799,1471,,9695,2,0,1,1425,135,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27796,1471,,9694,1,2,0,1550,135,,1460,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27795,1471,,9693,2,0,1,1450,137,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27793,1471,,9671,2,0,1,1300,135,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27792,1471,,9670,1,2,0,1260,131,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27785,1471,,9669,1,2,0,1155,122,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,13556,1638,,1658,1,2,0,1525,138,,1690,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27805,1471,,9705,1,2,0,1200,131,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,26947,1471,,7201,2,0,1,1560,134,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27305,1471,,8377,1,2,0,1440,136,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27658,1471,,9246,1,2,0,1175,118,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27198,1471,,8081,2,0,1,1720,130,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27192,1471,,8080,2,0,1,1650,134,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27177,1471,,8048,1,2,0,1600,138,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27070,1471,,7936,1,2,0,1480,135,,1450,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27039,1471,,7911,1,2,0,1650,136,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,26997,1471,,7584,2,0,1,1985,147,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27645,1471,,9240,1,2,0,1275,136,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,26955,1471,,7250,2,0,1,1500,126,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27336,1471,,8400,2,0,1,1570,143,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,26891,1471,,6880,1,2,0,1330,127,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,26857,1471,,6724,2,0,1,1760,141,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,26818,1471,,6659,1,2,0,1550,144,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,26805,1471,,6657,2,0,1,1460,132,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,26793,1471,,6596,2,0,1,1675,140,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,26544,1471,,5675,1,2,0,1750,152,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,26481,1471,,5580,2,0,1,1500,139,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,26459,1471,,5577,2,0,1,1700,130,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,26977,1471,,7482,1,2,0,1655,136,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27554,1471,,9424,1,2,0,1355,135,,0,,,,,,,,,,
59,Beaver Pond,1638,59,23-Nov-1981,237,13597,1638,,2142,2,0,1,1560,132,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27618,1471,,9573,2,0,1,1220,129,,1275,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27610,1471,,9540,1,2,0,1665,136,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27592,1471,,9499,1,2,0,1750,131,,1660,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27587,1471,,9498,2,0,1,1120,130,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27577,1471,,9463,1,2,0,1250,127,,1280,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27215,1471,,8240,1,2,0,1455,136,,1400,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27563,1471,,9425,1,2,0,1400,135,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27403,1471,,8518,2,0,1,1475,131,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27551,1471,,9333,1,2,0,1440,136,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27544,1471,,9287,1,2,0,1490,134,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27505,1471,,8941,1,2,0,1440,129,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27498,1471,,8937,2,0,1,1675,138,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27491,1471,,8935,2,0,1,1480,140,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27484,1471,,8934,1,2,0,1465,127,,1330,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27481,1471,,8933,2,0,1,1700,133,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27474,1471,,8932,1,2,0,1450,132,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27463,1471,,8764,2,0,1,1425,133,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27456,1471,,8755,2,0,1,1500,136,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27414,1471,,8588,1,2,0,1300,138,,0,,,,,,,,,,
64,Microwave,1471,64,23-Nov-1981,237,27570,1471,,9462,2,0,1,1600,136,,0,,,,,,,,,,
64,Microwave,1470,64,16-Nov-1981,236,25553,1470,,3658,2,0,1,2050,140,,0,,,,,,,,,,
64,Microwave,1470,64,16-Nov-1981,236,27462,1470,,8764,2,0,1,1550,133,,0,,,,,,,,,,
64,Microwave,1470,64,16-Nov-1981,236,24820,1470,,2218,1,2,0,1410,131,,0,,,,,,,,,,
64,Microwave,1470,64,16-Nov-1981,236,25491,1470,,3572,2,0,1,1975,140,,0,,,,,,,,,,
64,Microwave,1470,64,16-Nov-1981,236,27607,1470,,9534,1,2,0,1570,135,,0,,,,,,,,,,
64,Microwave,1470,64,16-Nov-1981,236,27620,1470,,9574,2,0,1,1700,142,,1530,,,,,,,,,,
64,Microwave,1470,64,16-Nov-1981,236,27617,1470,,9573,2,0,1,1310,130,,1200,,,,,,,,,,
64,Microwave,1470,64,16-Nov-1981,236,27616,1470,,9569,1,2,0,1330,127,,0,,,,,,,,,,
64,Microwave,1470,64,16-Nov-1981,236,27615,1470,,9566,2,0,1,1380,132,,0,,,,,,,,,,
64,Microwave,1470,64,16-Nov-1981,236,27614,1470,,9560,1,2,0,1500,138,,0,,,,,,,,,,
